2018-09-17,40.815941,40.967743,40.550285,40.806454,36.416355,16904263
2018-09-18,40.796963,41.442123,40.635674,41.280834,36.839699,20464991
2018-09-19,41.195446,41.442123,40.787476,41.043644,36.628033,23783088
2018-09-20,41.148006,41.631878,41.129032,41.508537,37.042912,18419809
2018-09-21,41.537003,41.935486,41.375713,41.802658,37.305389,37092579
2018-09-24,41.688805,42.182163,41.584438,41.679317,37.195313,18089591
2018-09-25,41.869068,42.020874,41.518028,41.54649,37.076778,15318520
2018-09-26,41.593929,42.039848,41.404175,41.442123,36.983635,18384817
2018-09-27,41.54649,41.916508,41.442123,41.650852,37.16991,14887434
2018-09-28,41.679317,41.878559,41.489563,41.812145,37.31385,15454591
2018-10-01,41.774193,42.23909,41.660343,42.0019,37.483196,16872537
2018-10-02,41.944973,42.115749,41.869068,41.95446,37.440861,18167693
2018-10-03,42.011387,42.542694,42.011387,42.514233,37.940411,23957631
2018-10-04,42.248577,42.495255,42.020874,42.409866,37.847267,18960406
2018-10-05,42.419353,42.694496,42.314991,42.609108,38.02507,18112568
2018-10-08,42.457306,42.9981,42.409866,42.960152,38.338352,24679621
2018-10-09,42.685009,43.462997,42.495255,43.140415,38.499214,21486844
2018-10-10,43.121441,43.387096,42.201138,42.229603,37.686405,33746234
2018-10-11,42.087288,42.210625,40.227703,40.616699,36.247017,44299198
2018-10-12,40.578747,41.707779,40.455406,41.537003,37.06831,30417070
2018-10-15,41.413662,41.470589,40.777988,40.910816,36.509487,24002742
2018-10-16,41.129032,41.726753,40.834915,41.679317,37.195313,22353654
2018-10-17,41.527515,42.504745,41.508537,42.28653,37.737206,23154167
2018-10-18,42.06831,42.220116,41.470589,41.745731,37.254589,22498368
2018-10-19,41.793167,42.533207,41.726753,42.220116,37.677937,19564875
2018-10-22,42.163189,42.229603,41.764706,42.096775,37.56786,18026878
2018-10-23,41.641365,42.049335,41.451614,41.840607,37.339256,23073114
2018-10-24,41.565464,42.020874,40.189754,40.303604,35.967602,36927206
2018-10-25,40.218216,41.688805,39.525616,41.185959,36.755043,38600642
2018-10-26,40.844402,41.062618,40.018974,40.417458,36.069214,30295333
2018-10-29,40.749527,41.442123,40.379505,41.015179,36.602627,31847559
2018-10-30,39.800758,40.882355,39.639469,40.6926,36.314758,35424202
2018-10-31,40.806454,41.423149,40.521824,40.853889,36.458691,28193235
2018-11-01,40.986717,41.584438,40.882355,41.432636,36.975178,24278152
2018-11-02,41.518028,41.593929,40.303604,40.730549,36.348621,24223028
2018-11-05,40.635674,41.385201,40.635674,41.290321,36.848171,21628396
2018-11-06,41.347248,41.356735,40.502846,40.806454,36.416355,22194183
2018-11-07,41.157494,42.277039,41.072105,42.125237,37.593258,36794929
2018-11-08,41.612904,41.935486,41.242886,41.603416,37.414089,25696520
2018-11-09,41.480076,42.324478,41.480076,42.011387,37.780972,26042654
2018-11-12,42.011387,42.267551,41.650852,41.850094,37.635925,21853847
2018-11-13,42.058823,42.182163,41.129032,41.290321,37.132523,20159015
2018-11-14,41.518028,41.603416,40.521824,40.711575,36.612057,28398871
2018-11-15,40.512333,41.166985,40.180267,40.996204,36.868019,25936305
2018-11-16,40.891842,41.537003,40.711575,41.280834,37.123985,24604576
2018-11-19,41.385201,42.0019,41.280834,41.916508,37.695648,23671575
2018-11-20,41.755219,42.115749,41.176472,41.299809,37.141048,22968557
2018-11-21,41.271347,41.271347,40.578747,40.891842,36.774162,19665848
2018-11-23,40.749527,41.318787,40.607212,40.92979,36.808285,8844009
2018-11-26,41.100571,41.26186,40.683113,41.119545,36.978943,20147948
2018-11-27,40.986717,41.888046,40.768501,41.812145,37.601791,19765873
2018-11-28,42.020874,42.618595,41.840607,42.599621,38.309975,19892669
2018-11-29,42.466793,43.481972,42.409866,43.178368,38.830448,26065315
2018-11-30,43.026566,43.889942,42.960152,43.861481,39.444767,45054495
2018-12-03,43.994308,44.003796,43.415562,43.633778,39.239998,26771178
2018-12-04,43.861481,44.089184,42.798862,42.827324,38.514748,28703898
2018-12-06,42.296017,42.685009,41.385201,42.675522,38.378235,32188528
2018-12-07,42.52372,42.637569,41.442123,41.66983,37.473812,27963885
2018-12-10,41.878559,42.277039,40.863377,42.125237,37.883358,26187895
2018-12-11,41.821632,42.229603,41.337761,41.755219,37.550598,23904931
2018-12-12,42.077801,42.552181,41.888046,41.897533,37.678585,20180938
2018-12-13,42.182163,42.599621,41.944973,42.28653,38.028412,23613921
2018-12-14,41.821632,41.859585,41.204933,41.555977,37.371426,33024982
2018-12-17,41.271347,41.71727,40.777988,40.901329,36.782696,38651866
2018-12-18,41.242886,41.271347,39.886147,40.227703,36.176903,31125779
2018-12-19,40.635674,40.787476,39.43074,39.819733,35.810013,36937957
2018-12-20,39.573055,40.23719,39.402279,39.800758,35.79295,34494680
2018-12-21,39.506641,40.673622,39.326378,39.781784,35.775887,61928192
2018-12-24,39.667931,39.810246,38.444023,38.472485,34.598431,19778205
2018-12-26,38.576851,40.037952,38.349148,40.028461,35.99773,25437131
2018-12-27,39.667931,40.654648,39.146111,40.654648,36.560856,28894672
2018-12-28,40.815941,41.309299,40.616699,40.759014,36.654709,25480977
2018-12-31,40.996204,41.489563,40.891842,41.413662,37.243435,20534028
2019-01-02,40.910816,41.271347,40.455406,41.034157,36.902149,26430315
2019-01-03,41.02467,41.119545,39.800758,39.886147,35.869743,28503533
2019-01-04,40.265656,41.129032,40.094875,40.796963,36.688839,27145348
2019-01-07,40.863377,41.385201,40.664139,41.015179,36.885078,20995469
2019-01-08,41.328274,41.461102,40.939278,41.204933,37.055725,19677231
2019-01-09,41.233398,41.432636,40.986717,41.119545,36.978943,20107580
2019-01-10,41.005692,41.015179,39.876659,40.142315,36.100109,39731162
2019-01-11,40.161289,40.683113,39.990513,40.683113,36.586452,21064506
2019-01-14,40.370018,40.445919,40.009487,40.199242,36.151306,17605173
2019-01-15,40.417458,41.02467,40.256168,40.540798,36.458466,25865371
2019-01-16,40.40797,40.597721,39.876659,39.95256,35.929462,30169380
2019-01-17,39.800758,40.474384,39.686909,40.294117,36.236629,24177284
2019-01-18,40.664139,40.683113,40.094875,40.351044,36.287823,38618455
2019-01-22,40.23719,40.502846,39.781784,40.104362,36.065983,29444122
2019-01-23,39.838711,40.037952,39.421253,40,35.97213,24462813
2019-01-24,39.639469,39.648956,38.538898,38.851994,34.939724,34394023
2019-01-25,38.994308,39.136623,38.434536,38.557877,34.67522,35862455
2019-01-28,38.425049,38.45351,37.457306,37.504745,33.728138,39329694
2019-01-29,37.47628,38.757114,37.447819,38.681213,34.786137,51376808
2019-01-30,38.681213,39.611008,38.643265,39.449715,35.477249,36067880
2019-01-31,39.25996,40.436432,39.231499,40.275143,36.535892,40927452
2019-02-01,40.673622,40.910816,40.370018,40.683113,36.905987,27239681
2019-02-04,40.645161,40.645161,39.810246,40.265656,36.527283,19426485
2019-02-05,40.256168,40.540798,39.905125,39.95256,36.243256,21127641
2019-02-06,39.772297,40.199242,39.648956,40.161289,36.432613,16450410
2019-02-07,39.95256,39.990513,39.098671,39.563568,35.890381,24248008
2019-02-08,39.402279,40.075901,39.364326,40.066414,36.346546,27500125
2019-02-11,40.113853,40.142315,39.383301,39.544594,35.873169,27102134
2019-02-12,39.573055,39.857685,39.269451,39.724857,36.036697,30540177
2019-02-13,39.772297,39.905125,39.269451,39.563568,35.890381,24757195
2019-02-14,39.563568,39.962048,39.487667,39.819733,36.122761,19864949
2019-02-15,40.208729,40.332069,39.924099,40.227703,36.492855,19168993
2019-02-19,40.075901,40.664139,40.028461,40.417458,36.664993,24432985
2019-02-20,40.351044,40.379505,39.781784,40.037952,36.320721,27354884
2019-02-21,39.867172,40.151802,39.71537,39.981026,36.269077,19611883
2019-02-22,40.132828,40.920303,40.056927,40.759014,36.974838,24779329
2019-02-25,40.834915,41.148006,40.74004,40.872864,37.078117,25274815
2019-02-26,40.759014,41.015179,40.607212,40.815941,37.026474,16548959
2019-02-27,40.777988,41.005692,40.616699,40.730549,36.949017,16475074
2019-02-28,40.749527,41.537003,40.673622,41.129032,37.310505,39002427
2019-03-01,41.375713,41.54649,41.072105,41.138519,37.319115,26667781
2019-03-04,41.21442,41.356735,40.683113,40.863377,37.069511,22805820
2019-03-05,40.882355,41.034157,40.654648,40.6926,36.914597,26529812
2019-03-06,40.626186,40.673622,39.487667,39.71537,36.028088,22410359
2019-03-07,39.71537,39.743832,39.136623,39.269451,35.623569,29046132
2019-03-08,39.212524,39.316887,38.273247,38.795067,35.19323,31306119
2019-03-11,38.994308,39.392788,38.709679,39.373814,35.718243,29161545
2019-03-12,39.563568,39.772297,39.250473,39.59203,35.916195,24170539
